#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
AA.N,20120626,,End Of Day (from Real-Time),8.41,8.5,8.32,8.39,3511806
AA.N,20120627,,End Of Day (from Real-Time),8.44,8.58,8.28,8.53,2732095
AA.N,20120628,,End Of Day (from Real-Time),8.41,8.52,8.35,8.51,2643038
AA.N,20120629,,End Of Day (from Real-Time),8.67,8.75,8.59,8.75,4707854
AA.N,20120702,,End Of Day (from Real-Time),8.75,8.77,8.59,8.63,3253772
AA.N,20120703,,End Of Day (from Real-Time),8.69,8.99,8.69,8.9,3214654
AA.N,20120705,,End Of Day (from Real-Time),8.9,9.06,8.84,8.92,3086514
AA.N,20120706,,End Of Day (from Real-Time),8.77,8.79,8.61,8.73,3911183
AA.N,20120709,,End Of Day (from Real-Time),8.66,8.77,8.57,8.76,4720876
AA.N,20120710,,End Of Day (from Real-Time),8.8,8.87,8.34,8.4,7799723
AA.N,20120711,,End Of Day (from Real-Time),8.36,8.42,8.3,8.35,5179608
AA.N,20120712,,End Of Day (from Real-Time),8.29,8.38,8.21,8.3,4570008
AA.N,20120713,,End Of Day (from Real-Time),8.35,8.43,8.28,8.42,2506964
AA.N,20120716,,End Of Day (from Real-Time),8.4,8.4,8.3,8.33,2138589
AA.N,20120717,,End Of Day (from Real-Time),8.37,8.39,8.22,8.28,4293596
AA.N,20120718,,End Of Day (from Real-Time),8.26,8.38,8.23,8.33,3146665
AA.N,20120719,,End Of Day (from Real-Time),8.34,8.44,8.33,8.37,3310994
AA.N,20120720,,End Of Day (from Real-Time),8.3,8.36,8.25,8.26,2429157
AA.N,20120723,,End Of Day (from Real-Time),8.14,8.14,8.02,8.14,2930631
AA.N,20120724,,End Of Day (from Real-Time),8.12,8.17,7.97,8.02,3346938
AA.N,20120725,,End Of Day (from Real-Time),8.05,8.13,8,8.02,3161681
AA.N,20120726,,End Of Day (from Real-Time),8.14,8.2,8.01,8.19,3250446
AA.N,20120727,,End Of Day (from Real-Time),8.23,8.52,8.16,8.45,3911809
AA.N,20120730,,End Of Day (from Real-Time),8.47,8.48,8.3,8.45,2335878
AA.N,20120731,,End Of Day (from Real-Time),8.44,8.52,8.41,8.47,2483108
AA.N,20120801,,End Of Day (from Real-Time),8.48,8.57,8.37,8.43,11750095
AA.N,20120802,,End Of Day (from Real-Time),8.32,8.41,8.1,8.18,2823934
AA.N,20120803,,End Of Day (from Real-Time),8.32,8.45,8.26,8.37,2189052
AA.N,20120806,,End Of Day (from Real-Time),8.39,8.56,8.39,8.5,2779627
AA.N,20120807,,End Of Day (from Real-Time),8.54,8.64,8.5,8.6,2397849
AA.N,20120808,,End Of Day (from Real-Time),8.56,8.8,8.52,8.8,3621897
AA.N,20120809,,End Of Day (from Real-Time),8.8,8.91,8.78,8.86,2468535
AA.N,20120810,,End Of Day (from Real-Time),8.74,8.98,8.68,8.98,2643511
AA.N,20120813,,End Of Day (from Real-Time),8.92,8.96,8.8,8.83,1767966
AA.N,20120814,,End Of Day (from Real-Time),8.92,8.92,8.64,8.69,1989857
AA.N,20120815,,End Of Day (from Real-Time),8.66,8.76,8.63,8.73,1326812
AA.N,20120816,,End Of Day (from Real-Time),8.71,8.83,8.7,8.77,1608486
AA.N,20120817,,End Of Day (from Real-Time),8.77,8.85,8.7,8.75,1702802
AA.N,20120820,,End Of Day (from Real-Time),8.75,8.83,8.7,8.8,1665612
AA.N,20120821,,End Of Day (from Real-Time),8.83,8.95,8.8,8.82,1927686
AA.N,20120822,,End Of Day (from Real-Time),8.76,8.87,8.68,8.87,2525885
AA.N,20120823,,End Of Day (from Real-Time),8.8,8.81,8.62,8.63,2104855
AA.N,20120824,,End Of Day (from Real-Time),8.62,8.68,8.55,8.63,1517644
AA.N,20120827,,End Of Day (from Real-Time),8.66,8.68,8.46,8.48,1702616
AA.N,20120828,,End Of Day (from Real-Time),8.46,8.57,8.46,8.5,1399580
AA.N,20120829,,End Of Day (from Real-Time),8.5,8.59,8.45,8.54,1758273
AA.N,20120830,,End Of Day (from Real-Time),8.46,8.5,8.39,8.44,1436577
AA.N,20120831,,End Of Day (from Real-Time),8.54,8.59,8.43,8.56,2231227
AA.N,20120904,,End Of Day (from Real-Time),8.55,8.56,8.41,8.42,1606900
AA.N,20120905,,End Of Day (from Real-Time),8.41,8.55,8.41,8.52,1935166
AA.N,20120906,,End Of Day (from Real-Time),8.62,8.8,8.61,8.76,2140603
AA.N,20120907,,End Of Day (from Real-Time),8.85,9.1,8.84,9.1,3933357
AA.N,20120910,,End Of Day (from Real-Time),9.1,9.3,9.03,9.05,3694217
AA.N,20120911,,End Of Day (from Real-Time),9.12,9.4,9.09,9.33,2716878
AA.N,20120912,,End Of Day (from Real-Time),9.45,9.46,9.19,9.35,2455382
AA.N,20120913,,End Of Day (from Real-Time),9.34,9.68,9.3,9.63,4151737
AA.N,20120914,,End Of Day (from Real-Time),9.8,9.93,9.78,9.84,4325268
AA.N,20120917,,End Of Day (from Real-Time),9.74,9.78,9.56,9.58,2733527
AA.N,20120918,,End Of Day (from Real-Time),9.44,9.6,9.33,9.49,2530216
AA.N,20120919,,End Of Day (from Real-Time),9.62,9.65,9.47,9.47,2039197
AA.N,20120920,,End Of Day (from Real-Time),9.4,9.4,9.18,9.25,3116620
AA.N,20120921,,End Of Day (from Real-Time),9.31,9.36,9.1,9.13,7470865
AA.N,20120924,,End Of Day (from Real-Time),9.04,9.13,9.02,9.06,2875416
AA.N,20120925,,End Of Day (from Real-Time),9.17,9.18,8.81,8.84,3602275
AA.N,20120926,,End Of Day (from Real-Time),8.78,8.971,8.65,8.89,4003369
AA.N,20120927,,End Of Day (from Real-Time),8.9,9.01,8.82,8.98,3211293
AA.N,20120928,,End Of Day (from Real-Time),8.9,8.94,8.84,8.85,2373668
AA.N,20121001,,End Of Day (from Real-Time),8.96,9.06,8.87,8.91,2125026
AA.N,20121002,,End Of Day (from Real-Time),8.96,8.99,8.8,8.85,1954864
AA.N,20121003,,End Of Day (from Real-Time),8.87,8.88,8.72,8.78,1988289
AA.N,20121004,,End Of Day (from Real-Time),8.83,9.1,8.81,9.07,3610074
AA.N,20121005,,End Of Day (from Real-Time),9.2,9.34,9.03,9.09,2847630
AA.N,20121008,,End Of Day (from Real-Time),9.02,9.21,9.01,9.12,1778602
AA.N,20121009,,End Of Day (from Real-Time),9.18,9.25,9.09,9.13,3666020
AA.N,20121010,,End Of Day (from Real-Time),9.04,9.06,8.67,8.71,4739756
AA.N,20121011,,End Of Day (from Real-Time),8.78,8.88,8.72,8.77,2021023
AA.N,20121012,,End Of Day (from Real-Time),8.78,8.86,8.661,8.69,2560974
