57.76,58.75,57.51,57.92,4747300,50.31
58.3,59.32,58.1,59.23,4224800,51.45
59.07,59.5,58.25,59,4100400,51.25
59.1,59.68,58.13,58.2,3736900,50.99
57.45,57.7,56.02,56.55,4721600,49.55
56.82,56.99,55.99,56.07,3773900,49.13
55.95,58.08,55.34,57.91,4140000,50.74
57.91,58.13,55.95,56.04,4904100,49.1
56.24,56.88,55.23,56.55,3933300,49.55
56.69,57.17,55.95,57.1,3782600,50.03
57.9,59.87,57.9,59.29,6007300,51.95
59.24,60.31,59.05,59.96,4231000,52.54
59.56,59.96,58.74,59.5,3927800,52.13
59.59,59.96,59.12,59.85,3282200,52.44
60.6,61.29,60.04,60.94,6642100,53.39
60.97,61.05,59.07,60.69,5144400,53.18
60.6,60.6,59.75,60.34,4387400,52.87
60.62,61.22,59.49,60.46,4433100,52.97
60.57,61.46,60.5,60.58,3627300,53.08
60.37,61,59.91,61,3229000,53.45
60.4,60.4,58.71,59.31,4231600,51.97
59.41,59.57,58.25,58.41,3791500,51.18
58.59,59.44,58.59,59.04,3826100,51.73
58.89,59.95,58.84,59.31,3194500,51.97
59.48,60.19,58.93,59.37,5868100,52.02
58.62,59.17,57.42,57.47,5272900,50.35
57.74,57.74,56.61,57.06,4161200,49.99
57.46,58.55,57.16,57.48,4447700,50.36
57.35,59.06,57.1,58.9,3807900,51.61
58.81,59.47,58.67,59.26,2988600,51.92
59.36,60.07,58.8,59.96,3194300,52.54
59.94,60.31,59.59,60.1,6597200,52.66
60.31,61.29,60.09,60.74,3839900,53.22
59.9,60.74,59.68,60.25,5582800,52.79
59.87,60.78,59.63,60.67,5791600,53.16
61.09,61.3,58.69,58.76,7289400,51.48
58.87,59.25,57.81,59.02,6101500,51.71
59.28,59.47,58.75,59.09,3164200,51.77
58.68,59.92,58.68,59.79,3911400,52.39
59.83,60.53,59.3,60.49,4041600,53
60.47,61,60,60.63,3538200,53.12
61.2,62.15,60.94,62,5023100,54.32
61.91,63.54,61.82,63.4,4129000,55.55
63.14,63.48,62.16,62.92,4580700,55.13
63.62,63.95,63.08,63.84,3824900,55.94
64.44,64.74,63.36,64.2,5030000,56.25
64.26,64.89,64.05,64.67,4161900,56.66
66.58,69.72,66.35,69.43,10778600,60.83
69.4,69.9,68.36,69.42,6128100,60.82
69.39,70.3,69.3,69.91,4158100,61.25
69.65,70.19,69.26,69.88,4394600,61.23
69.33,69.67,68.38,68.72,4666400,60.21
69.73,70.64,69.18,69.9,4271800,61.24
70.19,71.39,70.19,70.52,4484100,61.79
71.8,72.5,71.25,72.14,5571300,63.21
71.71,72.49,71.5,72.03,4795000,63.11
72.35,72.75,71.23,71.83,4526400,62.94
71.97,72.59,71.78,72.4,4297300,63.44
72.68,73.5,72.32,72.9,4455200,63.87
72.59,72.59,70.32,70.91,5923800,62.13
70.84,71.53,70.33,71.34,4802100,62.51
71.38,72.67,70.94,72.33,4806800,63.37
72.28,72.92,72.03,72.6,4348700,63.61
72.35,72.49,70.64,71.32,3597500,62.49
70.49,70.98,69.53,70.08,4417300,61.4
70.39,70.59,69.9,70.35,3417700,61.64
69.35,71.04,69.26,70.79,3907500,62.48
70.78,71.36,70.5,71.23,2542800,62.87
72,72.91,71.26,72.64,4324700,64.11
72.74,73,72.01,72.56,2504500,64.04
72.62,73.21,72.24,72.68,3442000,64.15
72.69,72.74,71.27,71.42,4703500,63.03
71.48,71.84,70.46,71.63,4076400,63.22
71.98,72.15,70.9,71.92,3493400,63.48
71.45,72.1,71.2,72.1,3349200,63.63
71.81,72.79,69.93,70.12,5864000,61.89
70.48,71.18,69.89,70.58,3259000,62.29
70.74,71.11,70.14,71.02,3194700,62.68
70.98,71.54,70.42,71.35,2251700,62.97
71.7,72.3,71.41,71.69,3368600,63.27
71.61,73.5,71.61,73.18,4771200,64.59
73.05,74.39,72.51,74.39,4135200,65.65
74.41,74.49,73.72,74,3331400,65.31
73.72,74.64,73.42,74.56,3466400,65.81
74.63,74.88,74,74.68,3566900,65.91
74.76,75.49,74.5,75.38,2722500,66.53
75.34,75.45,74.5,74.89,3371500,66.1
75.12,75.25,74.5,74.62,4387900,65.86
73.91,74.68,73.91,74.54,2560400,65.79
74.82,75.15,74.09,74.97,2209900,66.17
75.12,76,74.3,74.42,3344400,65.68
74.65,75.24,73.63,74.1,3109500,65.4
74.04,74.39,73.37,73.8,3470700,65.13
73.93,75.41,73.93,75.01,2390400,66.2
74.78,75.25,73.86,73.94,3200500,65.26
74.06,74.99,72.77,73.8,4561800,65.13
73.56,73.87,72.4,72.55,4362700,64.03
71.81,72.35,71.62,71.93,3242900,63.48
71.94,73.4,71.9,73.02,2636000,64.45
73.46,74.75,73.32,73.93,2730700,65.25
73.54,73.85,72.73,73.14,3167600,64.55
73.38,74.95,73.38,74.53,3298900,65.78
74.46,74.73,73.99,74.73,2803800,65.96
74.85,75.56,74.47,74.88,2405400,66.09
74.8,75.21,74.2,74.65,2460100,65.88
75.35,76.93,75.07,76.57,4121900,67.58
76.2,77.23,76.2,76.77,3693700,67.76
76.02,77,75.45,76.02,3332000,67.09
76.27,77.08,75.82,76.32,3066700,67.36
76.26,76.73,75.6,75.95,3508100,67.03
75.73,77.38,75.73,76.33,3540500,67.37
78,79.25,77.12,78.79,7186800,69.54
78.42,78.76,76.81,77.82,5455500,68.68
77.66,78.61,76.16,76.82,3881300,67.8
76.99,77.26,75.82,76,4502500,67.08
76.05,76.3,74.28,74.46,4401600,65.72
74.68,75.97,74.64,75.48,4203100,66.62
75.1,75.72,73.14,73.57,4526200,64.93
73.86,74.94,73.35,74.28,3931700,65.56
74.01,74.63,73.64,74.06,3479200,65.36
74.68,75.28,73.9,74.07,4076200,65.37
74.5,75.69,74.46,75.46,3097600,66.6
74.87,75.81,74.68,75.41,1865200,66.56
75.93,77.28,75.5,77.2,3950800,68.14
77.04,78.28,77.04,77.99,3503800,68.83
78.09,79,77.71,77.96,2876400,68.81
77.91,78.17,76.95,77.21,2451700,68.14
77.22,77.88,76.72,77.32,2423500,68.24
77.55,78.29,77.43,78.02,2994500,68.86
77.89,78.79,77.89,78.78,3094600,69.53
78.06,78.13,77.33,77.8,2540500,69.11
77.46,77.64,76.22,77.25,2527900,68.62
77.12,77.22,76.25,76.64,3027500,68.08
77.15,78.07,76.95,77.73,3397500,69.05
77.53,77.87,76.97,77.61,2776600,68.94
77.87,78.01,77.49,77.91,1939200,69.21
76.12,77.23,76.12,76.75,1865900,68.18
76.89,77.82,76.47,77.44,3930100,68.79
77.85,79,77.84,78.63,3058400,69.85
78.42,79.14,77.91,78.41,2977300,69.65
78.4,78.66,76.98,77.15,2992800,68.53
77.58,78.6,77.37,78.24,4376000,69.5
77.91,78.86,77.65,77.91,3056100,69.21
76.35,77.43,76,77.11,5046700,68.5
78.25,79.93,78.05,79.74,6599400,70.84
79.96,80.76,79.72,80.68,5050900,71.67
80.58,81.81,80.45,81.75,4788800,72.62
82.01,82.17,81.64,81.91,4999400,72.76
82.1,82.93,81.54,82.7,4633000,73.46
82.52,83.02,81.52,81.72,3979200,72.59
81.39,81.48,80.34,80.47,3841700,71.48
80.8,81.35,80.55,80.97,6667700,71.93
81.03,82.22,80.93,81.43,2761300,72.34
81.85,82.31,81.54,81.96,1844100,72.81
81.96,82.32,81.4,82.19,1900200,73.01
82.31,83,82.31,82.55,931200,73.33
82.78,83.59,82.67,83.45,2353800,74.13
83.78,84.32,83.65,84.13,3865900,74.74
84,84.3,83.66,83.9,2595000,74.53
83.79,84.08,82.54,82.67,2049800,73.44
83.09,83.45,82.67,83.02,3043700,73.75
82.8,83.23,81.7,82.5,2847000,73.29
83.88,84.6,83.51,83.67,5268500,74.33
83.32,83.76,82.12,83.73,4470100,74.38
83.69,84.32,83.3,84.32,3405800,74.9
84.38,84.6,83.41,83.98,2927100,74.6
83.58,84.18,83.3,84.05,3031800,74.66
84.11,84.11,83.2,83.78,3102000,74.42
83.74,83.93,83.42,83.5,2634100,74.18
83.52,84.09,82.87,83.37,3955000,74.06
83.82,85.17,83.5,85.12,4500400,75.61
84.83,85.13,83.59,84.72,3671200,75.26
84.6,84.6,82.57,82.7,4783200,73.46
82.4,82.83,81.3,81.48,4809000,72.38
82.33,82.89,81.48,81.83,3386600,72.69
81.46,82.73,81.04,81.63,3138000,72.51
81.33,82.84,81.01,82.3,5066900,73.11
82.62,82.64,79.11,80.75,6820700,71.73
81.35,81.88,80.18,80.49,4347000,71.5
80.84,80.89,79.94,80.44,3632700,71.46
80.7,80.94,79.7,80.43,4690000,71.45
79.83,81.68,79.83,81.5,3401300,72.4
81.13,81.13,78.83,79.21,5312600,70.36
79.16,79.5,77.26,78.54,5408000,69.77
78.48,78.48,77.25,77.53,4407300,68.87
78.28,79.41,77.9,78.72,4252500,69.93
78.8,79.29,78,78.62,2445200,69.84
79.22,80.39,78.84,80.27,5524500,71.31
79.14,79.23,78.07,79.18,5443000,70.34
80.08,80.64,79.34,80.47,3619100,71.48
80.42,80.69,79.74,80.14,3095200,71.66
80.06,81.18,80.06,81.11,2702400,72.53
81.14,81.74,80.61,81.52,3217900,72.89
81.71,81.76,80.55,80.68,3025400,72.14
80.41,81.09,79.67,79.71,3981900,71.27
80,80.6,79.5,80.07,3530700,71.6
79.16,79.77,78.64,79.74,4106300,71.3
79.74,80.33,79.1,80.15,3224400,71.67
80.57,80.95,80.35,80.58,2545100,72.05
80.74,81.38,80.58,81.13,3365600,72.54
81.16,81.68,80.86,81,2852300,72.43
81.21,81.36,80.57,81.02,2620300,72.45
81.35,82.5,81.23,82.44,3142600,73.71
82.42,82.53,81.23,81.31,3627900,72.7
81.15,82.13,80.74,81.99,4249800,73.31
81.92,82.06,81.25,81.56,3584600,72.93
81.26,81.54,80.51,81.26,4048100,72.66
81.57,81.67,80.92,81.38,2945900,72.77
81.16,81.66,80.78,81.26,2622300,72.66
81.26,81.66,80.53,81.66,4242200,73.02
81.93,82.41,81.65,82.18,3989700,73.48
82.3,83.75,82,83.67,4939500,74.81
81.96,84,81.51,81.96,6876200,73.29
81.5,82.2,81.5,81.84,3256700,73.18
82.1,82.41,81.16,82.35,4153100,73.63
81.86,82.3,81.43,81.61,3102500,72.97
82.01,82.25,80.84,80.93,4942500,72.36
81.1,81.36,80.75,81,3815300,72.43
81.24,81.69,81.03,81.36,3102600,72.75
82.36,84.5,82.24,84.28,8704600,75.36
84.05,84.46,83.35,83.57,4336700,74.73
83.87,84.23,83.4,83.85,2965800,74.98
84.22,84.48,83.58,84.19,2600800,75.28
83.9,84.47,83.55,84.35,3208500,75.42
84.11,84.63,83.2,83.66,4463500,74.81
83.41,83.6,82.77,82.95,3757700,74.17
82.97,83.67,82.79,83.49,2883900,74.65
83.76,83.76,83.09,83.28,2626100,74.47
83.04,84.24,82.69,83.94,4256000,75.06
83.91,84.47,83.48,84.39,3632100,75.46
84.14,85,83.93,85,4535500,76
84.7,84.95,83.2,83.76,5342300,74.9
83.61,84.13,83.14,83.9,3554200,75.02
84.41,85.85,84.32,85.27,5735000,76.25
85.44,85.85,85.07,85.7,4522900,76.63
85.1,86.14,84.47,86.05,4627700,76.94
86.18,87.09,85.93,86.58,3990600,77.42
86.82,87.79,86.74,87.44,6288900,78.19
89.92,90.25,87.77,87.97,11138700,78.66
88.89,89.08,87.65,88.24,5730600,78.9
88.94,90,88.64,89.33,5284200,79.88
88.7,89.7,88.4,88.67,5262000,79.29
89.19,90,88.62,89.81,4647400,80.3
89.22,89.22,87.01,87.68,5456400,78.4
87.04,87.22,86.08,86.59,4880000,77.43
86.06,90.52,68.96,84.24,9156000,75.32
83.66,84.31,81.26,82.63,8368800,73.88
85.6,87.04,84.9,85.97,6271600,76.87
85.18,85.97,84.87,85.04,4760800,76.04
85.39,86.62,85.21,86.44,3431000,77.29
86.06,87,85.42,85.59,3314300,76.53
85.06,85.55,83.95,84.68,4138400,75.72
84.88,85.14,83.02,84.68,3191700,75.72
85.09,86.2,83.85,84.02,5219900,75.13
83.34,83.34,81.95,82.54,6405200,74.27
81.17,81.47,79.5,79.58,8752700,71.6
78.42,80.77,78.14,80.7,6489700,72.61
80.73,80.74,79.44,79.59,3625900,71.61
78.7,79.55,77.31,79.47,5705200,71.51
80,80.69,79.03,79.17,4720900,71.24
80.41,81.53,80.04,81.43,4554900,73.27
81.53,81.69,78.76,79.31,6482800,71.36
78.72,79.87,77.97,78.07,4340200,70.25
78.6,78.89,77.51,78.74,5773600,70.85
79.29,79.76,77.66,78.34,7880900,70.49
77.29,77.29,75.8,76.1,8152800,68.47
76.16,76.86,74.69,74.74,5947800,67.25
74.74,75.15,72.72,74.92,7229500,67.41
75.47,76.1,74.5,74.79,4803100,67.29
75.78,77.59,75.62,77.43,6204500,69.67
76.66,78.39,76.62,78.3,4627700,70.45
78.99,79.33,78.06,78.14,3612000,70.31
79.09,79.86,78.74,79.77,3233200,71.78
79.28,81,78.99,80.88,5359800,72.77
81.34,81.37,79.9,81.03,3976400,72.91
80.84,81.38,80.38,81.18,5255800,73.04
81.96,83,81.07,81.47,4064000,73.31
81.71,81.87,79.88,80.03,3116800,72.01
80.23,80.64,79.45,80.12,3567100,72.09
79.81,79.84,77.87,78.18,4340100,70.35
78.53,79.09,77.88,78.9,4339900,70.99
78.95,79.73,78.29,78.98,3094000,71.07
78.72,79.04,76.85,78.49,8545400,70.62
78.21,80.22,78.21,78.99,6942900,71.07
79.06,79.38,77.83,78.55,6811700,70.68
78.8,79,77.04,77.67,3776900,69.89
78.45,79.38,77.5,78.14,4012500,70.31
78.44,80.58,77.93,80.52,4957900,72.45
81.12,81.59,80.09,81.22,3975800,73.08
81.11,82.25,81.11,82.16,2817400,73.93
81.87,82.26,81.36,82.26,3206600,74.02
82.84,84.57,82.84,83.55,5137400,75.18
83.13,83.68,82.49,83.05,3114300,74.73
83.17,83.17,81.53,83.06,4642000,74.74
82.71,82.77,80.7,80.95,4302500,72.84
81.48,81.55,80.08,81.22,3054200,73.08
80.48,82.34,80.01,82.19,3050800,73.95
82.64,83.11,81.34,82.3,4992700,74.05
84.73,85.14,83.85,84.75,7153200,76.26
84.7,86.27,84.35,86.17,4559100,77.53
86.5,87.47,85.89,87.32,4834500,78.57
87.16,87.39,86.33,86.8,4243800,78.1
86.44,87,86.22,86.69,2824600,78
87.05,87.48,85.72,86.34,3344200,77.69
85.5,86.35,84.86,85.54,4744600,76.97
86.8,87.78,86.72,87.41,3639000,78.65
86.98,87.55,86.68,87.21,2855500,78.47
87.3,88.07,87.23,88,2222600,79.18
87.31,87.92,86.97,87.72,2523600,78.93
86.81,87.54,86.02,87.29,2701300,78.54
87.73,88.38,87.41,88.03,3187400,79.21
87.41,87.78,85.85,87.11,3641400,78.38
85.9,85.99,83.53,84.1,4505600,75.67
83.3,84.63,83.16,84.01,3435300,75.59
83.9,84.45,83.74,84.01,2079100,75.59
83.33,83.96,82.33,83.43,2358400,75.07
82.94,84.89,82.67,84.09,4374600,75.66
83.78,84,82.41,83.61,3198900,75.7
83.33,83.44,81.19,81.81,3959300,74.07
81,81.44,80.11,80.66,4355400,73.03
81.01,82.3,80.9,81.08,3243400,73.41
80.2,81,79.47,80.45,4475900,72.84
80.01,81.1,79.47,80.75,3577100,73.11
81.26,81.33,79.5,79.78,3577000,72.24
80.12,81.09,79.2,81,3445900,73.34
80.56,80.68,79.58,79.65,2408400,72.12
79.56,80.2,78.4,78.55,4956000,71.12
79.51,81.1,79.29,81.01,4507000,73.35
81.44,81.89,80.83,81.87,2477800,74.13
82.58,83.71,82.56,83.48,2939700,75.59
83.23,83.38,82.02,82.14,3099200,74.37
82.21,83.71,82.21,82.75,2787000,74.92
83.92,84.08,82.48,82.96,2471700,75.12
82.87,84.07,82.65,83.94,2166300,76
84.56,84.97,84.21,84.86,2863500,76.84
84.68,85,84.02,84.63,3319500,76.63
84.47,84.75,83.62,84.58,2175900,76.58
84.02,85,83.94,84.95,2431800,76.92
85.34,86.17,85.09,86.07,5967100,77.93
86.26,87.63,86.06,87.41,3657900,79.14
86.65,87.62,86.06,86.55,3680200,78.37
86.57,87.16,86.13,86.63,2473000,78.44
85.86,86.75,85.35,85.53,1994000,77.44
86.41,87.47,85.79,86.96,3420400,78.74
86.86,87.11,86.07,86.19,2494700,78.04
86.65,87.32,85.44,87.04,2582600,78.81
86.66,87.65,86.32,87.17,2915700,78.93
87.78,88,86.21,86.71,3634700,78.51
87.38,87.89,86.9,87.62,3200900,79.33
87.29,87.73,86.11,86.7,2286300,78.5
87.31,89,87.31,88.86,4612200,80.46
88.66,89.9,88.66,89.89,4137400,81.39
89.86,89.92,88.44,88.9,3321900,80.49
89.82,89.82,88.43,89.16,2264400,80.73
89.48,89.5,87.97,88.25,2605900,79.9
87.92,88.54,86.78,88.15,2501400,79.81
88.13,89.73,88.13,89.14,3179900,80.71
89.15,89.26,88.36,89.07,2313700,80.65
89.75,89.89,88.37,89.14,3097100,80.71
89.09,89.92,88.69,89.66,2692000,81.18
88.75,88.96,87.51,88.55,3888100,80.18
88.73,89.95,88.6,89.47,2819400,81.01
89.87,90.9,89.72,90.55,5633800,81.99
90.45,90.63,90.02,90.44,2310800,81.89
90.63,91.49,90.63,90.9,3192900,82.3
90.68,90.98,90.14,90.47,2268200,81.91
89.99,90.53,88.56,90.37,3398500,81.82
87.82,88,83.8,85.07,16228100,77.03
85.01,85.21,84.07,84.22,6085200,76.26
84.57,85.29,83.42,83.98,4467200,76.04
84.81,85.05,84.32,84.8,3815200,76.78
85.15,85.58,83.3,85.3,4081700,77.23
86.29,87.87,86.1,87.04,6606100,78.81
87.46,87.49,86,86.34,3724300,78.18
85.8,86.6,85.55,85.86,5515100,77.74
86.33,86.34,84.95,85.3,4920500,77.23
85.3,86.49,85.29,86.25,3999000,78.09
85.72,86.56,85.22,86.5,5850800,78.32
86.02,87.17,85.63,86.24,4123700,78.08
86.69,86.78,86.14,86.2,3131100,78.05
85.71,85.78,83.97,84.24,5699800,76.27
84.08,84.52,83.52,83.95,3130600,76.49
84.84,85.75,84.56,85.55,3576400,77.95
85.53,85.55,84.72,85.01,3221300,77.45
84.66,85.06,83.97,84.9,2976300,77.35
83.91,84.54,83.14,83.59,3933200,76.16
84.49,84.81,84.08,84.66,3857600,77.14
84.46,85.07,83.92,84.4,1661300,76.9
83.7,84.38,83,84.22,3590000,76.73
83.25,84.3,83.03,83.98,3463500,76.52
85.42,86.73,85.4,86.05,5153700,78.4
86.24,87.13,86.15,86.51,4257900,78.82
86.06,87.24,85.81,86.94,2910700,79.21
87,87.42,86.62,86.88,3165400,79.16
86.68,87.07,83.81,84.19,10359600,76.71
83.23,84.82,83.23,84.68,5145300,77.15
84.98,85.05,83.72,84.11,3598100,76.63
84.35,84.42,83.75,84.32,4453200,76.83
84.54,85.72,84.43,85.3,4264300,77.72
85.23,85.91,85.02,85.84,2873400,78.21
85.84,87,85.45,85.81,4758500,78.18
85.89,86.58,85.15,86.4,2670600,78.72
86.39,86.65,85.9,86.37,3655800,78.69
86.6,87.82,86.11,87.34,4002600,79.58
87.52,87.6,86.23,86.53,3265900,78.84
86.41,86.9,85.83,86.72,2396800,79.01
86.79,86.86,86.23,86.47,1890200,78.78
86.38,87.25,86,87.01,1585500,79.28
87.01,87.42,86.44,86.74,1769700,79.03
86.84,87.2,86.55,86.76,1666800,79.05
86.78,87.03,86.37,86.54,1502900,78.85
86.53,86.98,86.01,86.3,1791500,78.63
86.75,87.33,86.74,86.79,2632800,79.08
87,87.28,86.28,86.67,2644100,78.97
86.29,87.9,86.12,86.67,4081300,78.97
86.86,87.19,85.63,86.14,3452600,78.48
86.55,87.31,85.95,86.23,3355500,78.57
85.72,87.33,85.72,87.15,3475200,79.4
87.33,88.34,87.33,87.74,3024400,79.94
88.02,88.76,87.92,88.66,2732900,80.78
88.47,88.87,87.76,88.04,2351900,80.21
87.74,88.11,87.45,88.1,2094300,80.27
87.84,88.5,87.71,88.14,2323700,80.31
88.25,88.74,87.66,87.96,2302200,80.14
87.86,88.38,87.25,88.04,2167400,80.21
88.66,89.39,88.37,89.29,3911300,81.35
89.21,90.5,89.06,90.32,6319600,82.29
89.4,89.5,87.2,88.5,7480800,80.63
88.58,89.72,88.43,89.57,4097800,81.61
89.2,90.29,89.02,89.19,3282400,81.26
89.43,89.69,87.25,87.44,4927600,79.67
87.93,88.19,87.31,87.92,4116500,80.11
88.02,88.3,87.44,87.79,3995200,79.99
87.68,88.45,87.68,87.75,2892600,79.95
87.82,88.27,87.55,87.95,1982200,80.13
87.92,88.39,87.65,88.29,1973900,80.44
88.17,89.25,87.81,88.79,2621700,80.9
88.97,89.5,88.78,89.47,2708000,81.52
89.67,90.84,89.65,90.78,4786500,82.71
90.24,90.68,89.96,90.46,2787500,82.42
90.34,91.95,90.06,91.8,3410000,83.64
91.72,92.3,91.72,91.9,3418500,83.73
91.52,92.14,91,92,2971900,83.82
91.46,92.95,91.45,92.33,3906500,84.63
92.14,92.96,92.02,92.73,3134200,85
92.73,92.97,92.05,92.96,3435200,85.21
92.73,93.65,91.82,92,5032300,84.33
92.57,92.58,89.87,90.26,5360900,82.73
90.43,90.73,89.27,90.03,3995700,82.52
89.75,90.67,89.69,90.25,2859500,82.72
91.9,92.64,91.1,92.23,4797400,84.54
92.19,92.35,90.44,90.46,4008100,82.92
90.24,92.2,90.24,91.32,2809500,83.7
91.85,93.4,91.85,92.81,3061100,85.07
92.71,93.29,91.35,92.19,2770400,84.5
92.58,93.55,92.02,92.4,3790500,84.69
92.37,94.16,92.3,93.75,3623700,85.93
93.52,93.74,92.58,93.17,2117900,85.4
92.32,92.32,90,90.01,5098400,82.5
89.71,92.05,89.71,91.61,3513000,83.97
91.21,91.21,89.9,91.02,3549000,83.43
89.05,90.09,88.06,89.5,5273500,82.04
89.06,89.24,86.91,87.55,6387500,80.25
88.59,88.97,88.05,88.69,3581300,81.29
89.72,90.1,88.53,88.98,4823200,81.56
90.27,91.8,90.17,90.95,3576000,83.36
90.96,91.48,90.41,90.7,2067100,83.14
90.62,92.66,90.6,92.14,3978100,84.46
92.61,92.98,91.89,92.58,2595800,84.86
92.87,92.96,92.13,92.27,2748500,84.57
92.42,92.82,92.12,92.12,2414300,84.44
92.27,92.9,91.9,92.84,2221400,85.1
92.84,93.16,92.33,92.47,3566500,84.76
92.41,93.67,92.36,93.5,3202900,85.7
93.53,94.33,92.62,93.13,3546700,85.36
92.68,93.83,92.68,93.64,1956600,85.83
93.51,94,93.02,93.39,2253400,85.6
93.94,94.1,93.22,93.82,2498400,86
93.51,93.93,92.6,93.19,3428700,85.42
93.59,93.75,92.62,93.22,2462700,85.45
93.59,94.64,93.4,93.8,3221500,85.98
93.2,93.27,92.03,92.37,3894500,84.67
93.07,93.25,92.55,92.86,2834700,85.12
92.43,93.22,91.75,92.94,2290200,85.19
92.89,93.14,91.98,92.82,3110700,85.08
91.94,91.94,90.58,91.45,3639300,83.82
91.65,92.03,91.47,91.86,2435100,84.2
92.97,94.42,92.93,93.76,3635400,85.94
94.09,94.43,93.65,93.92,2926600,86.09
93.91,94.32,93.27,94.12,2187100,86.27
95.01,96.59,94.39,95.94,8004300,87.94
95.67,96.54,95.38,96.47,3774200,88.42
96.11,97.3,96.09,97.23,3597800,89.12
96.92,97.5,96.86,97.21,3086000,89.1
97.58,97.95,96.65,96.92,3025000,88.84
96.93,97.5,96.58,96.83,2938700,88.75
96.55,97,95.74,96.2,3226100,88.18
95.61,96.28,94.4,94.92,4159700,87
95.73,96.83,95.36,95.6,3666500,87.63
95.3,96.46,95.3,95.99,2039000,87.98
96.24,96.43,95.63,95.71,3285600,87.73
95.77,96,94.44,95.52,3458300,87.55
95.18,96.94,95.11,96.65,3949300,88.59
96.61,97.18,95.19,96.01,2918900,88
95.54,96.23,95.27,95.46,2605500,87.5
95.28,95.46,93.14,93.86,4845500,86.03
93.72,94.18,92.75,93.94,3340200,86.61
94.34,95,93.93,94.71,2385400,87.32
94.55,94.65,93.13,93.56,3486900,86.26
92.29,92.88,91.76,92.49,2988900,85.28
92.92,92.92,91.93,91.97,3218300,84.8
91.54,93.03,91.38,92.69,2814300,85.46
92.65,93.2,92.03,92.82,2669200,85.58
93.46,93.99,93.1,93.47,1987200,86.18
94.05,94.68,93.49,94.38,3181300,87.02
94.33,94.33,91.33,91.44,3456200,84.31
91.35,92.11,90.97,91.46,2745200,84.33
90.19,91.23,90.19,90.7,3108300,83.63
90.38,90.93,90.24,90.62,2964500,83.55
90.86,91.99,90.74,90.85,3049700,83.76
90.94,91.35,90.36,90.91,3469900,83.82
91.36,92.43,90.99,91.96,2493300,84.79
91.44,91.9,90.64,90.73,2765200,83.65
91.14,91.87,90.9,91.3,2543300,84.18
92.28,92.99,92.04,92.59,2839100,85.37
91.7,92.08,90.58,91.03,3407700,83.93
91.07,91.88,90.66,91.58,2995700,84.44
92.3,92.63,91.53,91.78,3764100,84.62
91.42,92.87,91.41,92.56,2026700,85.34
92.81,93.79,92.33,93.43,2438300,86.14
93.33,93.92,92.72,92.8,2675400,85.56
92.04,92.42,90.73,92.34,3804200,85.14
92.34,92.53,90.68,90.89,4179900,83.8
91.08,92.65,90.84,92.25,2783700,85.05
92.63,93.02,92.42,93.02,2730000,85.76
93.42,93.64,92.68,93.11,3071700,85.85
93.38,95.06,93.35,94.85,4201800,87.45
94.83,96.95,94.83,96.67,4659700,89.13
96.4,96.86,96.06,96.14,3064200,88.64
96.12,97.5,96.1,97.24,3704100,89.66
97.73,98.19,97.17,97.97,3312100,90.33
97.12,97.67,96.99,97.62,3014900,90.01
96.45,97,96.06,96.56,4510200,89.03
97.11,97.22,95.8,95.88,4578100,88.4
96.09,97.3,96.03,96.19,2816100,88.69
94.82,95.78,94.56,94.98,5397100,87.57
95.2,95.63,94.72,95.47,3924000,88.02
95.1,95.12,93.71,94.6,2951400,87.22
94.94,94.94,93.38,94.27,4756900,86.92
94.83,94.92,94.15,94.25,2808000,86.9
95.01,96.09,94.5,95.84,3540400,88.36
96.09,96.38,95.11,95.38,2846200,87.94
94.84,95.53,93.9,95.07,3438600,87.65
91.92,92.5,89.56,89.93,11432000,82.92
89.69,89.72,87.75,88.08,6658400,81.21
88.19,88.72,87.41,87.57,4285900,80.74
86.94,87.71,86.6,87.14,4883800,80.34
87.98,88.17,85.54,86.77,5997600,80
85.67,87.25,85.25,85.27,6406300,78.62
85.56,86.45,84.82,86.18,6277000,79.46
85.07,85.07,82.11,82.23,9061600,75.82
83.44,84.22,81.24,82.75,8453100,76.3
80.75,81.37,78.53,78.59,11496200,72.46
80.23,82.86,78.06,82.69,12008400,76.24
81,81.22,78.01,78.23,9377400,72.13
78.69,82.36,78.29,81.22,7142300,74.88
81.89,82.76,80.8,82.54,5718100,76.1
82.66,83.66,81.97,83.31,4157200,76.81
82.53,82.68,81.05,82.13,5078200,75.72
82.19,83.03,80.58,80.93,5429400,75.12
79.83,80.02,76.74,77.42,8546300,71.86
76.65,78.82,76.6,76.87,6151600,71.35
78.34,78.52,76.5,76.95,4434200,71.43
77.17,79.81,76.87,79.67,5819100,73.95
79.4,80.45,78.85,80.29,5176800,74.53
80.45,80.65,77.79,78.19,6604500,72.58
77.73,80.26,76.5,80.01,5390000,74.27
81.3,82.23,80.9,82.1,3467000,76.21
81.68,82.61,80.71,82.07,3734200,76.18
82.7,83.37,82.2,82.98,4737700,77.02
83.02,83.95,81.28,81.61,4535400,75.75
80.02,80.33,78.92,79.35,4391300,73.65
77.44,78.26,76.7,78.08,5271200,72.47
79.36,80.64,78.66,80.57,5213800,74.79
79.88,80.65,78.78,79.26,4722200,73.57
78.06,78.18,76,76.65,7423400,71.15
76.21,78.28,76,78.22,5848900,72.6
78.28,78.79,77.19,77.81,6469100,72.22
77.96,80.39,76.91,79.44,5402500,73.74
